Tweet,Clean Tweet,Lower Tweet,Tokenize,Stemming,Stopwords,Filter By Length,Label
"@anteraja_id 1. Baiknya Ramadan
2. @aufaztec @hamjahat @rnpamungkas 
3. #PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id BAIKNYA RAMADAN
@egianada @AanaLati @eramd_01 
 #PastiBagiHadiah #BaiknyaRamadan",BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id @mkdafi21_ Baiknya Ramadan @12_nkta
@Akhsin16 @agvano48
#PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id BAIKNYA RAMADAN 
@FirnandoIrin @baerinn_win_ @Safitrizarfin 
 #PastiBagiHadiah #BaiknyaRamadan",BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baiknya Ramadan @initukiki @ThaniaCarlene @AlfathirRaihan2  #BaiknyaRamadan #PastiBagiHadiah,Baiknya Ramadan BaiknyaRamadan PastiBagiHadiah,baiknya ramadan baiknyaramadan pastibagihadiah,"['baiknya', 'ramadan', 'baiknyaramadan', 'pastibagihadiah']","baik,ramadan,baiknyaramadan,pastibagihadiah","baik,ramadan,baiknyaramadan,pastibagihadiah","baik,ramadan,baiknyaramadan,pastibagihadiah",netral
"@anteraja_id Baiknya Ramadan
@eRcepeRose @ouwlivia @cacabatiqa skuyyy ikutan 

#PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan skuyyy ikutan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan skuyyy ikutan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'skuyyy', 'ikutan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,skuyyy,ikut,pastibagihadiah,baiknyaramadan","baik,ramadan,skuyyy,ikut,pastibagihadiah,baiknyaramadan","baik,ramadan,skuyyy,ikut,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id tolong dong pelayanannya diperbaiki. dr kemaren loh ga dipickup sampe skrg. cape bgt complain mulu. bisa dipickup skrg gak? kalo enggak, mau gua cancel https://t.co/jJywgXFTxZ",tolong dong pelayanannya diperbaiki dr kemaren loh ga dipickup sampe skrg cape bgt complain mulu bisa dipickup skrg gak kalo enggak mau gua cancel,tolong dong pelayanannya diperbaiki dr kemaren loh ga dipickup sampe skrg cape bgt complain mulu bisa dipickup skrg gak kalo enggak mau gua cancel,"['tolong', 'dong', 'pelayanannya', 'diperbaiki', 'dr', 'kemaren', 'loh', 'ga', 'dipickup', 'sampe', 'skrg', 'cape', 'bgt', 'complain', 'mulu', 'bisa', 'dipickup', 'skrg', 'gak', 'kalo', 'enggak', 'mau', 'gua', 'cancel']","tolong,dong,layan,baik,dr,kemaren,loh,ga,dipickup,sampe,skrg,cape,bgt,complain,mulu,bisa,dipickup,skrg,gak,kalo,enggak,mau,gua,cancel","tolong,dong,layan,baik,dr,kemaren,loh,ga,dipickup,sampe,skrg,cape,bgt,complain,mulu,bisa,dipickup,skrg,gak,kalo,enggak,mau,gua,cancel","tolong,dong,layan,baik,kemaren,dipickup,sampe,skrg,cape,complain,mulu,bisa,dipickup,skrg,kalo,enggak,cancel",negatif
@anteraja_id Baiknya Ramadan @yuliantnurul @nununn @feriyadiramen  #PastiBagiHadiah #BaiknyaRamadan,Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id BAIKNYA RAMADAN 
@MasKuntul2 @yerfana_ @rozaqq087  #PastiBagiHadiah #BaiknyaRamadan",BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id BAIKNYA RAMADAN 
@MasKuntul2 @iuzuaf @rozaqq087  #PastiBagiHadiah #BaiknyaRamadan",BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baiknya Ramadan @Hasruull  @wachidnur18 @ganda_akay #BaiknyaRamadan #PastiBagiHadiah,Baiknya Ramadan BaiknyaRamadan PastiBagiHadiah,baiknya ramadan baiknyaramadan pastibagihadiah,"['baiknya', 'ramadan', 'baiknyaramadan', 'pastibagihadiah']","baik,ramadan,baiknyaramadan,pastibagihadiah","baik,ramadan,baiknyaramadan,pastibagihadiah","baik,ramadan,baiknyaramadan,pastibagihadiah",netral
"@anteraja_id BAIKNYA RAMADAN 
@MasKuntul2 @iuzuaf @rozaqq087  #PastiBagiHadiah #BaiknyaRamadan",BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baiknya Ramadan @Ardimasrama99 @Ence_mad5 @gedefoxira #PastiBagiHadiah #BaiknyaRamadan,Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id Jawabannya adalah ""Baiknya Ramadhan"" 

Yuk @kikimmm_03 @bellahanahana @dybibblee  jangan lupa follow dan ikutan kuisnya dari @anteraja_id #PastiBagiHadiah #BaiknyaRamadhan",Jawabannya adalah Baiknya Ramadhan Yuk jangan lupa follow dan ikutan kuisnya dari PastiBagiHadiah BaiknyaRamadhan,jawabannya adalah baiknya ramadhan yuk jangan lupa follow dan ikutan kuisnya dari pastibagihadiah baiknyaramadhan,"['jawabannya', 'adalah', 'baiknya', 'ramadhan', 'yuk', 'jangan', 'lupa', 'follow', 'dan', 'ikutan', 'kuisnya', 'dari', 'pastibagihadiah', 'baiknyaramadhan']","jawab,adalah,baik,ramadhan,yuk,jangan,lupa,follow,dan,ikut,kuis,dari,pastibagihadiah,baiknyaramadhan","jawab,adalah,baik,ramadhan,yuk,jangan,lupa,follow,dan,ikut,kuis,dari,pastibagihadiah,baiknyaramadhan","jawab,adalah,baik,ramadhan,jangan,lupa,follow,ikut,kuis,dari,pastibagihadiah,baiknyaramadhan",netral
"@anteraja_id Baiknya Ramadan @dandeell15_ 
@inisiena__ @wivkyazz
#PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id 1. Baiknya ramadan
2. @Christopher_as_  @alganiusnugraha  @jokennn23 
3. #PastiBagiHadiah #BaiknyaRamadan",Baiknya ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id BAIKNYA RAMADAN @Aliyaaamsn @kinoy24_ @mkdafi21_ #PastiBagiHadiah #BaiknyaRamadan,BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id BAIKNYA RAMADAN @izxywk @aindrrr @eyija #PastiBagiHadiah #BaiknyaRamadhan,BAIKNYA RAMADAN PastiBagiHadiah BaiknyaRamadhan,baiknya ramadan pastibagihadiah baiknyaramadhan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadhan']","baik,ramadan,pastibagihadiah,baiknyaramadhan","baik,ramadan,pastibagihadiah,baiknyaramadhan","baik,ramadan,pastibagihadiah,baiknyaramadhan",netral
@anteraja_id baiknya ramadan @deerclawss @gryfndrr @RossaGhea #PastiBagiHadiah #BaiknyaRamadan,baiknya ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id (Bike)NYA Ramadan @Lindaagustin_08 @fitriaandika01 @KenzoAji_7 @tulangmuda20 gasskeunn #PastiBagiHadiah #BaiknyaRamadan,BikeNYA Ramadan gasskeunn PastiBagiHadiah BaiknyaRamadan,bikenya ramadan gasskeunn pastibagihadiah baiknyaramadan,"['bikenya', 'ramadan', 'gasskeunn', 'pastibagihadiah', 'baiknyaramadan']","bikenya,ramadan,gasskeunn,pastibagihadiah,baiknyaramadan","bikenya,ramadan,gasskeunn,pastibagihadiah,baiknyaramadan","bikenya,ramadan,gasskeunn,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id Baiknya Ramadan @dipraal_ @cillevir @_Esahsjr 
#PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baik-Nya Ramadan @0nezee_ @AkbarGhenta @radityaraffa05 #PastiBagiHadiah #BaiknyaRamadan,BaikNya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baik-Nya Ramadan @0nezee_ @romesfff @radityaraffa05 #PastiBagiHadiah #BaiknyaRamadan,BaikNya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baiknya Ramadan | @duasendokaja @pupuyym @fxsika | #PastiBagiHadiah #BaiknyaRamadan,Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
@anteraja_id Baiknya ramadan @agvano48 @sreheaz16 @AyrivLairmhad  #PastiBagiHadiah #BaiknyaRamadan,Baiknya ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id 1. (Bike)Baiknya ramadan
2. @Hanif_AF @jehaes_ @ArisDwiPradipta 
3. #PastiBaguHadiah #BaiknyaRamadan",BikeBaiknya ramadan PastiBaguHadiah BaiknyaRamadan,bikebaiknya ramadan pastibaguhadiah baiknyaramadan,"['bikebaiknya', 'ramadan', 'pastibaguhadiah', 'baiknyaramadan']","bikebaiknya,ramadan,pastibaguhadiah,baiknyaramadan","bikebaiknya,ramadan,pastibaguhadiah,baiknyaramadan","bikebaiknya,ramadan,pastibaguhadiah,baiknyaramadan",netral
@anteraja_id Baiknya ramadhan @sreheaz16 @agvano48 @barryabay  #PastiBagiHadiah #BaiknyaRamadan,Baiknya ramadhan PastiBagiHadiah BaiknyaRamadan,baiknya ramadhan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadhan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadhan,pastibagihadiah,baiknyaramadan","baik,ramadhan,pastibagihadiah,baiknyaramadan","baik,ramadhan,pastibagihadiah,baiknyaramadan",netral
"@anteraja_id 1. Baiknya ramadan
2. @Hanif_AF @jehaes_ @ArisDwiPradipta 
3. #PastiBaguHadiah #BaiknyaRamadan",Baiknya ramadan PastiBaguHadiah BaiknyaRamadan,baiknya ramadan pastibaguhadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibaguhadiah', 'baiknyaramadan']","baik,ramadan,pastibaguhadiah,baiknyaramadan","baik,ramadan,pastibaguhadiah,baiknyaramadan","baik,ramadan,pastibaguhadiah,baiknyaramadan",netral
"@anteraja_id bike(baik)nya ramadan #PastiBagiHadiah #BaiknyaRamadan
yuk ikutan @_Nur______ @dindasgcz @aiyemael",bikebaiknya ramadan PastiBagiHadiah BaiknyaRamadan yuk ikutan,bikebaiknya ramadan pastibagihadiah baiknyaramadan yuk ikutan,"['bikebaiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan', 'yuk', 'ikutan']","bikebaiknya,ramadan,pastibagihadiah,baiknyaramadan,yuk,ikut","bikebaiknya,ramadan,pastibagihadiah,baiknyaramadan,yuk,ikut","bikebaiknya,ramadan,pastibagihadiah,baiknyaramadan,ikut",netral
@anteraja_id Baiknya Ramadan #PastiBagiHadiah #BaiknyaRamadan  ikutan ygy @NichoPatihan @Terywe_ @IreneWijaya_,Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan ikutan ygy,baiknya ramadan pastibagihadiah baiknyaramadan ikutan ygy,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan', 'ikutan', 'ygy']","baik,ramadan,pastibagihadiah,baiknyaramadan,ikut,ygy","baik,ramadan,pastibagihadiah,baiknyaramadan,ikut,ygy","baik,ramadan,pastibagihadiah,baiknyaramadan,ikut",netral
"@anteraja_id Baiknya Ramadan @Deanj1_ @dwnsttxyz @MRF_Della28 
#PastiBagiHadiah #BaiknyaRamadan",Baiknya Ramadan PastiBagiHadiah BaiknyaRamadan,baiknya ramadan pastibagihadiah baiknyaramadan,"['baiknya', 'ramadan', 'pastibagihadiah', 'baiknyaramadan']","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan","baik,ramadan,pastibagihadiah,baiknyaramadan",netral
"Syaratnya:

1. Jawab dengan reply
2. Mention 3 orang temanmu biar ikutan juga
3. Sertakan hashtag #PastiBagiHadiah #BaiknyaRamadan di setiap jawabanmu

Semoga beruntung~ 🫶🫶",Syaratnya Jawab dengan reply Mention orang temanmu biar ikutan juga Sertakan hashtag PastiBagiHadiah BaiknyaRamadan di setiap jawabanmu Semoga beruntung,syaratnya jawab dengan reply mention orang temanmu biar ikutan juga sertakan hashtag pastibagihadiah baiknyaramadan di setiap jawabanmu semoga beruntung,"['syaratnya', 'jawab', 'dengan', 'reply', 'mention', 'orang', 'temanmu', 'biar', 'ikutan', 'juga', 'sertakan', 'hashtag', 'pastibagihadiah', 'baiknyaramadan', 'di', 'setiap', 'jawabanmu', 'semoga', 'beruntung']","syarat,jawab,dengan,reply,mention,orang,teman,biar,ikut,juga,serta,hashtag,pastibagihadiah,baiknyaramadan,di,tiap,jawab,moga,untung","syarat,jawab,dengan,reply,mention,orang,teman,biar,ikut,juga,serta,hashtag,pastibagihadiah,baiknyaramadan,di,tiap,jawab,moga,untung","syarat,jawab,dengan,reply,mention,orang,teman,biar,ikut,juga,serta,hashtag,pastibagihadiah,baiknyaramadan,tiap,jawab,moga,untung",netral
"Selain bagi-bagi foto Oshi, #BaiknyaRamadan bagi-bagi hadiah biar puasanya makin semangat.

Jawab pertanyaan dari clue yang ada di gambar. Bagi yang beruntung, berkesempatan dapetin headphone Gaming Atom7 dan Wireless Soul headphone.

Reply jawabanmu~ 🤗😍 https://t.co/MG9HPUdUxp",Selain bagibagi foto Oshi BaiknyaRamadan bagibagi hadiah biar puasanya makin semangat Jawab pertanyaan dari clue yang ada di gambar Bagi yang beruntung berkesempatan dapetin headphone Gaming Atom dan Wireless Soul headphone Reply jawabanmu,selain bagibagi foto oshi baiknyaramadan bagibagi hadiah biar puasanya makin semangat jawab pertanyaan dari clue yang ada di gambar bagi yang beruntung berkesempatan dapetin headphone gaming atom dan wireless soul headphone reply jawabanmu,"['selain', 'bagibagi', 'foto', 'oshi', 'baiknyaramadan', 'bagibagi', 'hadiah', 'biar', 'puasanya', 'makin', 'semangat', 'jawab', 'pertanyaan', 'dari', 'clue', 'yang', 'ada', 'di', 'gambar', 'bagi', 'yang', 'beruntung', 'berkesempatan', 'dapetin', 'headphone', 'gaming', 'atom', 'dan', 'wireless', 'soul', 'headphone', 'reply', 'jawabanmu']","selain,bagibagi,foto,oshi,baiknyaramadan,bagibagi,hadiah,biar,puasa,makin,semangat,jawab,tanya,dari,clue,yang,ada,di,gambar,bagi,yang,untung,sempat,dapetin,headphone,gaming,atom,dan,wireless,soul,headphone,reply,jawab","selain,bagibagi,foto,oshi,baiknyaramadan,bagibagi,hadiah,biar,puasa,makin,semangat,jawab,tanya,dari,clue,yang,ada,di,gambar,bagi,yang,untung,sempat,dapetin,headphone,gaming,atom,dan,wireless,soul,headphone,reply,jawab","selain,bagibagi,foto,oshi,baiknyaramadan,bagibagi,hadiah,biar,puasa,makin,semangat,jawab,tanya,dari,clue,yang,gambar,bagi,yang,untung,sempat,dapetin,headphone,gaming,atom,wireless,soul,headphone,reply,jawab",netral
@sandrashfra @anteraja_id Setujaaaaaaa 1000000%%%%%,Setujaaaaaaa,setujaaaaaaa,['setujaaaaaaa'],setujaaaaaaa,setujaaaaaaa,setujaaaaaaa,netral
Semoga MUI Melabeli @AnterajaCare @anteraja_id Haram Untuk Di Pakai Jasanya. Karena Ekspedisi ini hanya jadi biang masalah dan musibah. Semoga anteraja cepet Tutup dan bangkrut!!!!,Semoga MUI Melabeli Haram Untuk Di Pakai Jasanya Karena Ekspedisi ini hanya jadi biang masalah dan musibah Semoga anteraja cepet Tutup dan bangkrut,semoga mui melabeli haram untuk di pakai jasanya karena ekspedisi ini hanya jadi biang masalah dan musibah semoga anteraja cepet tutup dan bangkrut,"['semoga', 'mui', 'melabeli', 'haram', 'untuk', 'di', 'pakai', 'jasanya', 'karena', 'ekspedisi', 'ini', 'hanya', 'jadi', 'biang', 'masalah', 'dan', 'musibah', 'semoga', 'anteraja', 'cepet', 'tutup', 'dan', 'bangkrut']","moga,mui,label,haram,untuk,di,pakai,jasa,karena,ekspedisi,ini,hanya,jadi,biang,masalah,dan,musibah,moga,anteraja,cepet,tutup,dan,bangkrut","moga,mui,label,haram,untuk,di,pakai,jasa,karena,ekspedisi,ini,hanya,jadi,biang,masalah,dan,musibah,moga,anteraja,cepet,tutup,dan,bangkrut","moga,label,haram,untuk,pakai,jasa,karena,ekspedisi,hanya,jadi,biang,masalah,musibah,moga,anteraja,cepet,tutup,bangkrut",negatif
"@anteraja_id No resi 10006916919425 sampe hari ini belum sampe, gudangnya di Cirebon di mana ya... Saya mau ambil sendiri",No resi sampe hari ini belum sampe gudangnya di Cirebon di mana ya Saya mau ambil sendiri,no resi sampe hari ini belum sampe gudangnya di cirebon di mana ya saya mau ambil sendiri,"['no', 'resi', 'sampe', 'hari', 'ini', 'belum', 'sampe', 'gudangnya', 'di', 'cirebon', 'di', 'mana', 'ya', 'saya', 'mau', 'ambil', 'sendiri']","no,resi,sampe,hari,ini,belum,sampe,gudang,di,cirebon,di,mana,ya,saya,mau,ambil,sendiri","no,resi,sampe,hari,ini,belum,sampe,gudang,di,cirebon,di,mana,ya,saya,mau,ambil,sendiri","resi,sampe,hari,belum,sampe,gudang,cirebon,mana,saya,ambil,sendiri",negatif
"@deirputraid @anteraja_id @AnterajaCare kapok sih, ini akan jadi terakhir kalinya pake ekspedisi anteraja :)👎",kapok sih ini akan jadi terakhir kalinya pake ekspedisi anteraja,kapok sih ini akan jadi terakhir kalinya pake ekspedisi anteraja,"['kapok', 'sih', 'ini', 'akan', 'jadi', 'terakhir', 'kalinya', 'pake', 'ekspedisi', 'anteraja']","kapok,sih,ini,akan,jadi,akhir,kali,pake,ekspedisi,anteraja","kapok,sih,ini,akan,jadi,akhir,kali,pake,ekspedisi,anteraja","kapok,akan,jadi,akhir,kali,pake,ekspedisi,anteraja",negatif
@gerracyntiaa @anteraja_id @AnterajaCare Ekspedisi ini memang musibah 🤬.,Ekspedisi ini memang musibah,ekspedisi ini memang musibah,"['ekspedisi', 'ini', 'memang', 'musibah']","ekspedisi,ini,memang,musibah","ekspedisi,ini,memang,musibah","ekspedisi,memang,musibah",negatif
"Halo min @anteraja_id kejadian lagi nih 10006917858242 no resi ini stuck di hub dari kemarin statusnya,bisa tolong d cek? Trimz",Halo min kejadian lagi nih no resi ini stuck di hub dari kemarin statusnyabisa tolong cek Trimz,halo min kejadian lagi nih no resi ini stuck di hub dari kemarin statusnyabisa tolong cek trimz,"['halo', 'min', 'kejadian', 'lagi', 'nih', 'no', 'resi', 'ini', 'stuck', 'di', 'hub', 'dari', 'kemarin', 'statusnyabisa', 'tolong', 'cek', 'trimz']","halo,min,jadi,lagi,nih,no,resi,ini,stuck,di,hub,dari,kemarin,statusnyabisa,tolong,cek,trimz","halo,min,jadi,lagi,nih,no,resi,ini,stuck,di,hub,dari,kemarin,statusnyabisa,tolong,cek,trimz","halo,jadi,lagi,resi,stuck,dari,kemarin,statusnyabisa,tolong,trimz",negatif
@S_FloraJKT48 @anteraja_id 😲,,,[],,,,netral
"@sbyfess Hi Kak, maaf ya bikin kakak ga nyaman. FYI, mulai tgl 20 Feb 2023 untuk layanan 
@anteraja_id
 beralih ke 
@AnterajaCare
. Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak. Happy Fasting #BaiknyaRamadan. Thx :)",Hi Kak maaf ya bikin kakak ga nyaman FYI mulai tgl Feb untuk layanan beralih ke Untuk itu kakak bisa DM akun AnterajaCare agar bisa langsung kami tindaklanjuti kendalanya ya kak Happy Fasting BaiknyaRamadan Thx,hi kak maaf ya bikin kakak ga nyaman fyi mulai tgl feb untuk layanan beralih ke untuk itu kakak bisa dm akun anterajacare agar bisa langsung kami tindaklanjuti kendalanya ya kak happy fasting baiknyaramadan thx,"['hi', 'kak', 'maaf', 'ya', 'bikin', 'kakak', 'ga', 'nyaman', 'fyi', 'mulai', 'tgl', 'feb', 'untuk', 'layanan', 'beralih', 'ke', 'untuk', 'itu', 'kakak', 'bisa', 'dm', 'akun', 'anterajacare', 'agar', 'bisa', 'langsung', 'kami', 'tindaklanjuti', 'kendalanya', 'ya', 'kak', 'happy', 'fasting', 'baiknyaramadan', 'thx']","hi,kak,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx","hi,kak,maaf,ya,bikin,kakak,ga,nyaman,fyi,mulai,tgl,feb,untuk,layan,alih,ke,untuk,itu,kakak,bisa,dm,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,ya,kak,happy,fasting,baiknyaramadan,thx","maaf,bikin,kakak,nyaman,mulai,untuk,layan,alih,untuk,kakak,bisa,akun,anterajacare,agar,bisa,langsung,kami,tindaklanjuti,kendala,happy,fasting,baiknyaramadan",netral
